id,original_title,predicted_genres
152035,अक्स,['crime']
152098,മനസ്സിനക്കരെ,['family']
152357,കാണാ കൺമണി,['horror']
152358,സകുടുംബം ശ്യാമള,['thriller']
152359,രാജമാണിക്യം,['family']
152601,Her,['romance']
152607,തലയണമന്ത്രം,['family']
152620,സെവൻസ്,['war']
152625,അക്കരെയക്കരെയക്കരെ,['western']
152782,ഉണ്ണികളെ ഒരു കഥ പറയാം,['drama']
152784,കാഴ്ച,['family']
152807,വെള്ളരിപ്രാവിന്റെ ചങ്ങാതി,['romance']
152808,ശിക്കാർ,['adventure']
152809,ദേശാടനക്കിളി കരയാറില്ല,['family']
152810,മൂന്നാമതൊരാള്‍,['horror']
152828,ബാങ്കിംഗ് അവേഴ്സ് 10 ടു 4,['thriller']
152875,దరువు,['biography']
152967,காஞ்சிவரம்,['family']
153104,Wicked Minds,['romance']
153223,12 B,['romance']
153860,ఎందుకంటే ప్రేమంతా,['romance']
154337,అందాల రాక్షసి,['romance']
154366,ഹസ്ബന്റ്സ് ഇൻ ഗോവ,['family']
154699,ടാ തടിയാ,['biography']
154857,बाज़ी,['crime']
154913,ఆనంద్,['family']
154937,किस्मत लव पैसा दिल्ली,['crime']
155153,Babai Abbai,['family']
155315,ബാവുട്ടിയുടെ നാമത്തിൽ,['crime']
155491,அலெக்ஸ் பாண்டியன்,['animation']
155518,അന്നയും റസൂലും,['romance']
155719,శ్రీమన్నారాయణ,['family']
155730,లైఫ్ ఇస్ బ్యూటిఫుల్,['drama']
155731,నా ఇష్టం,['romance']
155738,సుడిగాడు,['horror']
155797,"Good Luck, Miss Wyckoff",['romance']
155973,Aan: Men at Work,['crime']
156022,The Equalizer,['crime']
156288,Fool N Final,['crime']
157129,टेबल नम्. 21,['family']
157293,एबीसीडी,['musical']
157336,Interstellar,"['sci-fi', 'adventure']"
157350,Divergent,['adventure']
157800,हर दिल जो प्यार करेगा,['romance']
157801,दिल दिया है,['family']
158015,The Purge,['mystery']
158023,మాయాబజార్,['romance']
158519,1920: Evil Returns,['horror']
158708,Sandwich,['romance']
158773,ബോഡി ഗാർഡ്,['romance']
158780,Run,['action']
158807,चलो इशक़ लड़ायें,['crime']
158852,Tomorrowland,['sci-fi']
158946,ചാന്ത്‌പൊട്ട്,['family']
158955,അറബീം ഒട്ടകോം പി. മാധവൻ നായരും in ഒരു മരുഭൂമികഥ,['comedy']
159045,The Strange Love of Molly Louvain,['crime']
159069,वास्तु शास्त्र,['horror']
159090,डुप्लीकेट,['crime']
159164,Dilwale,['crime']
159365,बेनाम,"['mystery', 'crime', 'horror']"
159434,गुड बॉय बैड बॉय,['romance']
159487,शक्ति,['crime']
159650,तुम मेरे हो,['horror']
159654,इसी का नाम ज़िन्दगी,['family']
159657,Baazi,['crime']
159664,मन,['family']
159666,Mela,['romance']
159824,Hotel Transylvania 2,['horror']
160197,എൽസമ്മ എന്ന ആൺകുട്ടി,['musical']
160242,राम जाने,['crime']
160243,ओह डार्लिंग यह है इंडिया!,['crime']
160247,ज़माना दीवाना,['crime']
160251,गुड्डू,['thriller']
160255,इंग्लिश बाबु देसी मेम,['family']
160261,आर्मी,['crime']
160265,कोयला,['family']
160649,റോമന്‍സ്,['family']
161040,David,['drama']
161175,ये लम्हे जुदाई के,['musical']
161179,Shakti: The Power,['family']
161205,शादी करके फस गया यार,['family']
161212,क्योंकि,['romance']
161214,फिर मिलेंगे,['romance']
161218,ये है जलवा,['family']
161219,कहीं प्यार न हो जाए,['romance']
161223,दुल्हन हम ले जाएँगे,['romance']
161226,बीवी नं 1,['family']
161227,जानम समझा करो,['romance']
161229,बंधन,['family']
161236,जब प्यार किसीसे होता है,['family']
161237,औज़ार,['mystery']
161238,जुड़वा,['action']
161392,Baaghi: A Rebel for Love,['family']
161395,पत्थर के फूल,['crime']
161396,सनम बेवफ़ा,['romance']
161398,कुर्बान,['crime']
161401,Love,['family']
161402,सूर्यवंशी,['mystery']
161403,निश्चैय,['romance']
161404,जागृति,['horror']
161406,चन्द्र मुखी,['fantasy']
161410,दिल तेरा आशिक़,['crime']
161412,संगदिल सनम,['romance']
161415,चाँद का टुकड़ा,['romance']
161416,मझधार,['romance']
161417,सौगंध,"['war', 'romance']"
161433,Suhaag,['crime']
161440,दिल की बाज़ी,['drama']
161444,Sainik,['romance']
161447,Yeh Dillagi,['family']
161792,एक दूजे के लिए,"['romance', 'family']"
161816,रघु रोमियो,['crime']
162007,കമ്മത്ത് & കമ്മത്ത്,['family']
165058,बीवी हो तो ऐसी,['romance']
165065,कुछ खट्टी कुछ मीठी,['drama']
165066,Dil Kya Kare,['family']
165068,दुश्मन,['crime']
165069,Hameshaa,['romance']
165076,Gumrah,['musical']
165402,Main Prem Ki Diwani Hoon,['romance']
165755,തീവ്രം,['crime']
165904,स्पेशल 26,"['crime', 'mystery']"
166012,संघर्ष,['crime']
166013,सिर्फ़ तुम,['romance']
166017,सौदागर,['family']
166027,फ़िदा,['romance']
166228,ஜே ஜே,['romance']
166233,Kyo Kii... Main Jhuth Nahin Bolta,['romance']
166253,प्यार तूने क्या किया...,['family']
166258,Road,['romance']
166259,Virasat,['biography']
166260,डोली सजा के रखना,['crime']
166424,Fantastic Four,['action']
166426,Pirates of the Caribbean: Dead Men Tell No Tales,['action']
166428,How to Train Your Dragon: The Hidden World,['western']
166460,రొటీన్‌ Love Story,['romance']
168069,मधुमती,['horror']
168114,मर्डर 3,['horror']
168119,Adhinayakudu,['crime']
168243,ज़िला गाज़ियाबाद,['crime']
168245,कई पो छे!,['family']
168246,Jabardasth,['family']
168259,Furious 7,['crime']
168489,बोल राधा बोल,['crime']
168490,Daraar,['biography']
168495,Henna,['comedy']
168498,दी बर्निंग ट्रेन,['adventure']
168793,നത്തോലി ഒരു ചെറിയ മീനല്ല,['romance']
168987,आप की कसम,['romance']
169364,സ്വയംവരം,['romance']
169456,दुश्मन दुनिया का,['drama']
169526,சில்லுன்னு ஒரு சந்திப்பு,['romance']
169917,A Walk Among the Tombstones,"['crime', 'mystery']"
170838,Mr. & Mrs. Khiladi,['family']
170845,Karma,['crime']
170859,दाग़,['romance']
170991,माया मेमसाब,['family']
170998,शूल,['crime']
171004,मंडी,['crime']
171195,Woh Kaun Thi,['horror']
171384,దేనికైనా రేడీ,['romance']
171492,अंकुर,['family']
171565,സെല്ലുലോയ്ഡ്,['biography']
172681,अनुराग,['family']
173720,जुनून,['family']
173726,कलयुग,['family']
173735,Ram Teri Ganga Maili,['romance']
174059,एक रिश्ता: प्यार का बंधन,['crime']
174877,గుండెల్లో గోదారి,['history']
175112,Tinker Bell and the Pirate Fairy,['fantasy']
175614,दिल है तुम्हारा,['family']
176104,అవును,['horror']
176419,ഐ ‌‍‌ ലവ് മി,['crime']
176496,കിളി പോയി,['comedy']
176513,പിറവി,['crime']
176590,మిర్చి,['family']
177358,जॉली एलएलबी,['crime']
177360,अब तुम्हारे हवाले वतन साथियो,['romance']
177572,Big Hero 6,['action']
177677,Mission: Impossible - Rogue Nation,['crime']
178029,அமைதிப்படை,['crime']
178314,ഷട്ടര്‍,['romance']
178529,ताज महल,['biography']
178532,Train to Pakistan,['war']
178546,സൗണ്ട്  തോമ,['biography']
178549,പുതിയ തീരങ്ങള്‍,['drama']
179349,മദിരാശി,['history']
179362,സീനിയേഴ്സ്,['mystery']
179375,റെഡ്‌ വൈൻ,"['mystery', 'crime']"
179413,Haridas,['thriller']
179848,ரட்சகன்,['family']
180048,ആമേൻ,['romance']
180614,अमानत,['crime']
180638,ఆపద్బాంధవుడు,['animation']
180682,கேடி பில்லா கில்லாடி ரங்கா,['family']
180736,అప్పుల అప్పారావు,['biography']
180761,Muqaddar Ka Faisla,['biography']
180798,പോപ്പിൻസ്,"['romance', 'family']"
180853,Chashme Baddoor,['romance']
180855,சேட்டை,['crime']
181256,101 വെഡ്ഡിംഗ്സ്,['family']
181268,சென்னையில் ஓரு நாள்,['family']
181470,പപ്പയുടെ സ്വന്തം അപ്പൂസ്,['family']
181475,ഒരു നാൾ വരും,['romance']
181761,3 ഡോട്ട്സ്,['romance']
181808,Star Wars: The Last Jedi,['action']
181812,Star Wars: The Rise of Skywalker,['war']
181882,బాద్‍షా,['crime']
181884,స్వామి రా రా,['crime']
181928,షాడో,['crime']
181929,Gunde Jaari Gallanthayyinde,['romance']
181930,Greeku Veerudu,['romance']
182954,నాయక్,['crime']
183082,ദി കിംഗ്‌ ആന്‍ഡ്‌ ദി കമ്മീഷണര്‍,['crime']
183167,లవకుశ,['biography']
183224,Kalasi Unte Kaladu Sukham,['family']
183586,कथा,['family']
184345,A Haunted House 2,['horror']
184470,മയൂഖം,['family']
184793,नौटंकी साला,['biography']
184800,മകരമഞ്ഞ്,['biography']
185008,ये जवानी है दीवानी,['adventure']
185640,Commando - A One Man Army,['war']
185786,கௌரவம்,['crime']
186747,एक थी डायन,['fantasy']
187017,22 Jump Street,['mystery']
187188,Udhayam NH4,['romance']
187460,ഇമ്മാനുവൽ,['biography']
187855,സെക്കന്‍റ് ഷോ,['crime']
188540,ஆரம்பம்,"['crime', 'mystery']"
188820,കൗരവർ,['crime']
189227,சூது கவ்வும்,['crime']
189542,जयंताभाई की लव स्टोरी,['crime']
190213,आक्रोश,['western']
190663,தீய வேலை செய்யனும் குமாரு,['romance']
190742,നേരം,['romance']
190859,American Sniper,['war']
190940,Bombay Talkies,['history']
190945,മുംബൈ പോലീസ്,['crime']
191017,കിരീടം,['crime']
191121,रान्झाना,['family']
191335,ചിത്രം,['family']
191337,ഇരുപതാം നൂറ്റാണ്ട്,['crime']
191546,മണിവത്തൂരിലെ ആയിരം ശിവരാത്രികൾ,['romance']
